"Year","Month","Day","DayOfWeek","Flights","Cancelled","Diverted","Delayed"
1991,5,30,4,105,0,0,12
1991,5,31,5,111,1,0,18
1991,6,1,6,101,0,0,15
1991,6,2,7,111,0,0,17
1991,6,3,1,109,0,0,16
1991,6,4,2,111,0,0,7
1991,6,5,3,115,1,0,20
1991,6,6,4,115,0,1,17
1991,6,7,5,114,0,0,27
1991,6,8,6,99,0,0,8
1991,6,9,7,109,0,0,12
1991,6,10,1,110,0,0,16
1991,6,11,2,113,1,0,10
1991,6,12,3,114,0,0,12
1991,6,13,4,112,1,0,18
1991,6,14,5,111,0,0,10
1991,6,15,6,99,0,0,16
1991,6,16,7,110,0,0,30
1991,6,17,1,111,0,0,13
1991,6,18,2,110,0,0,21
1991,6,19,3,113,0,0,30
1991,6,20,4,114,1,0,11
1991,6,21,5,112,0,1,25
1991,6,22,6,96,1,0,27
1991,6,23,7,109,0,0,9
1991,6,24,1,112,0,2,14
1991,6,25,2,115,0,0,12
1991,6,26,3,113,0,0,11
1991,6,27,4,107,0,6,22
1991,6,28,5,111,1,0,16
1991,6,29,6,99,0,1,10
1991,6,30,7,109,0,0,7
1991,7,1,1,115,2,0,15
1991,7,2,2,107,1,0,18
1991,7,3,3,107,0,0,28
1991,7,4,4,93,0,0,13
1991,7,5,5,97,1,1,7
1991,7,6,6,99,0,0,6
1991,7,7,7,108,0,2,38
1991,7,8,1,112,0,0,26
1991,7,9,2,111,0,0,12
1991,7,10,3,111,0,0,19
1991,7,11,4,109,0,0,15
1991,7,12,5,113,0,0,16
1991,7,13,6,96,0,0,11
1991,7,14,7,110,0,0,11
1991,7,15,1,114,0,0,19
1991,7,16,2,111,0,0,14
1991,7,17,3,114,0,0,19
1991,7,18,4,114,0,0,19
1991,7,19,5,113,0,0,16
1991,7,20,6,100,0,0,7
1991,7,21,7,104,0,0,13
1991,7,22,1,113,1,1,14
1991,7,23,2,114,1,0,17
1991,7,24,3,112,0,0,30
1991,7,25,4,111,0,0,24
1991,7,26,5,110,0,1,38
1991,7,27,6,100,0,0,20
1991,7,28,7,109,0,0,18
1991,7,29,1,110,0,0,17
1991,7,30,2,115,0,0,16
1991,7,31,3,110,0,0,18
1991,8,1,4,112,0,0,17
1991,8,2,5,106,0,0,18
1991,8,3,6,98,0,0,15
1991,8,4,7,103,0,0,11
1991,8,5,1,113,0,0,16
1991,8,6,2,113,0,0,13
1991,8,7,3,113,0,0,19
1991,8,8,4,114,0,0,20
1991,8,9,5,109,0,1,28
1991,8,10,6,98,0,0,9
1991,8,11,7,106,0,0,21
1991,8,12,1,113,1,0,31
1991,8,13,2,112,0,0,21
1991,8,14,3,109,0,0,28
1991,8,15,4,111,0,0,11
1991,8,16,5,106,0,0,9
1991,8,17,6,95,0,0,11
1991,8,18,7,109,0,0,16
1991,8,19,1,107,1,0,13
1991,8,20,2,111,1,1,22
1991,8,21,3,115,1,0,9
1991,8,22,4,114,1,0,13
1991,8,23,5,113,0,0,13
1991,8,24,6,101,0,0,10
1991,8,25,7,105,0,0,9
1991,8,26,1,109,0,0,13
1991,8,27,2,113,0,0,12
1991,8,28,3,112,0,0,11
1991,8,29,4,114,0,0,11
1991,8,30,5,104,0,0,28
1991,8,31,6,92,0,0,9
1991,9,1,7,88,0,0,2
1991,9,2,1,106,0,0,12
1991,9,3,2,112,0,0,16
1991,9,4,3,112,0,0,9
1991,9,5,4,116,0,0,13
1991,9,6,5,115,0,0,9
1991,9,7,6,94,0,0,12
1991,9,8,7,109,0,0,10
1991,9,9,1,112,0,0,6
1991,9,10,2,112,0,0,7
1991,9,11,3,113,0,0,8
1991,9,12,4,110,0,0,14
1991,9,13,5,114,0,0,12
1991,9,14,6,97,0,0,9
1991,9,15,7,107,1,0,17
1991,9,16,1,111,0,0,18
1991,9,17,2,112,3,0,12
1991,9,18,3,115,2,0,23
1991,9,19,4,115,2,0,24
1991,9,20,5,113,0,0,15
1991,9,21,6,97,0,0,3
1991,9,22,7,109,0,0,6
1991,9,23,1,114,0,0,10
1991,9,24,2,113,2,0,19
1991,9,25,3,114,0,0,23
1991,9,26,4,113,0,0,12
1991,9,27,5,112,0,0,6
1991,9,28,6,99,0,0,7
1991,9,29,7,111,0,0,6
1991,9,30,1,113,0,0,10
1991,10,1,2,112,0,0,9
1991,10,2,3,115,0,0,12
1991,10,3,4,112,0,0,9
1991,10,4,5,114,2,0,24
1991,10,5,6,97,0,0,23
1991,10,6,7,107,0,0,18
1991,10,7,1,114,0,0,6
1991,10,8,2,115,0,0,7
1991,10,9,3,112,0,0,10
1991,10,10,4,114,0,0,11
1991,10,11,5,110,0,0,19
1991,10,12,6,96,0,0,6
1991,10,13,7,105,0,1,6
1991,10,14,1,115,2,4,22
1991,10,15,2,116,0,0,20
1991,10,16,3,115,0,0,7
1991,10,17,4,116,0,0,10
1991,10,18,5,115,0,2,12
1991,10,19,6,99,0,0,10
1991,10,20,7,108,0,0,9
1991,10,21,1,116,0,0,9
1991,10,22,2,115,0,0,12
1991,10,23,3,114,0,1,14
1991,10,24,4,111,1,0,25
1991,10,25,5,115,1,0,32
1991,10,26,6,101,1,0,27
1991,10,27,7,104,1,0,26
1991,10,28,1,112,5,0,27
1991,10,29,2,107,0,0,34
1991,10,30,3,113,1,0,20
1991,10,31,4,108,2,0,33
1991,11,1,5,108,2,0,37
1991,11,2,6,90,0,0,25
1991,11,3,7,100,0,0,27
1991,11,4,1,106,0,0,17
1991,11,5,2,105,0,0,6
1991,11,6,3,107,0,0,14
1991,11,7,4,104,0,0,32
1991,11,8,5,106,0,0,26
1991,11,9,6,92,0,0,12
1991,11,10,7,102,1,0,13
1991,11,11,1,109,0,0,3
1991,11,12,2,108,0,0,7
1991,11,13,3,108,0,0,7
1991,11,14,4,107,0,0,7
1991,11,15,5,107,4,5,15
1991,11,16,6,92,0,0,24
1991,11,17,7,99,0,0,15
1991,11,18,1,108,4,0,10
1991,11,19,2,109,1,0,34
1991,11,20,3,108,1,0,30
1991,11,21,4,107,0,0,23
1991,11,22,5,108,0,0,24
1991,11,23,6,91,0,0,17
1991,11,24,7,103,1,0,12
1991,11,25,1,110,0,0,8
1991,11,26,2,108,1,0,6
1991,11,27,3,112,0,0,11
1991,11,28,4,84,0,0,4
1991,11,29,5,81,0,0,6
1991,11,30,6,84,1,0,17
1991,12,1,7,97,0,0,35
1991,12,2,1,100,2,2,37
1991,12,3,2,101,1,1,46
1991,12,4,3,102,0,0,16
1991,12,5,4,103,0,0,12
1991,12,6,5,106,1,0,14
1991,12,7,6,92,0,0,8
1991,12,8,7,103,0,0,12
1991,12,9,1,107,0,0,10
1991,12,10,2,104,0,0,10
1991,12,11,3,108,1,0,21
1991,12,12,4,108,1,0,22
1991,12,13,5,110,0,5,27
1991,12,14,6,87,0,0,20
1991,12,15,7,103,0,0,10
1991,12,16,1,108,0,0,6
1991,12,17,2,106,0,0,8
1991,12,18,3,106,0,0,20
1991,12,19,4,101,0,0,26
1991,12,20,5,102,0,0,45
1991,12,21,6,94,0,1,40
1991,12,22,7,103,0,1,31
1991,12,23,1,101,1,0,17
1991,12,24,2,84,0,0,4
1991,12,25,3,87,0,0,3
1991,12,26,4,102,0,0,11
1991,12,27,5,104,0,0,23
1991,12,28,6,87,0,0,12
1991,12,29,7,98,0,0,16
1991,12,30,1,102,0,0,10
1991,12,31,2,89,0,0,7
1990,1,1,1,116,0,0,19
1990,1,2,2,129,1,0,30
1990,1,3,3,131,3,10,33
1990,1,4,4,126,6,7,46
1990,1,5,5,131,5,8,57
1990,1,6,6,114,2,0,24
1990,1,7,7,121,0,1,42
1990,1,8,1,130,1,1,29
1990,1,9,2,125,2,1,19
1990,1,10,3,128,2,4,18
1990,1,11,4,125,2,0,10
1990,1,12,5,127,0,0,17
1990,1,13,6,114,0,0,6
1990,1,14,7,126,0,0,0
1990,1,15,1,128,1,0,10
1990,1,16,2,128,4,1,14
1990,1,17,3,122,3,1,38
1990,1,18,4,126,5,13,46
1990,1,19,5,125,0,1,38
1990,1,20,6,114,1,4,47
1990,1,21,7,118,0,0,25
1990,1,22,1,126,0,0,8
1990,1,23,2,129,0,0,9
1990,1,24,3,126,1,0,27
1990,1,25,4,132,1,1,62
1990,1,26,5,132,0,0,11
1990,1,27,6,117,0,0,6
1990,1,28,7,119,1,0,4
1990,1,29,1,133,0,0,20
1990,1,30,2,133,1,1,15
1990,1,31,3,133,2,1,27
1990,2,1,4,125,1,1,32
1990,2,2,5,121,9,1,60
1990,2,3,6,113,0,1,50
1990,2,4,7,125,0,1,30
1990,2,5,1,126,1,1,4
1990,2,6,2,126,5,2,18
1990,2,7,3,131,2,0,16
1990,2,8,4,124,0,3,34
1990,2,9,5,132,3,2,64
1990,2,10,6,114,2,0,37
1990,2,11,7,125,0,0,7
1990,2,12,1,131,1,0,5
1990,2,13,2,127,0,0,11
1990,2,14,3,125,4,6,35
1990,2,15,4,127,4,1,66
1990,2,16,5,121,3,0,73
1990,2,17,6,110,2,0,38
1990,2,18,7,122,0,0,31
1990,2,19,1,126,0,0,35
1990,2,20,2,121,0,0,16
1990,2,21,3,120,0,2,57
1990,2,22,4,126,0,0,64
1990,2,23,5,123,1,0,63
1990,2,24,6,118,1,0,42
1990,2,25,7,117,0,0,14
1990,2,26,1,130,0,1,11
1990,2,27,2,126,0,0,12
1990,2,28,3,129,1,0,22
1990,3,1,4,120,1,0,26
1990,3,2,5,123,0,0,38
1990,3,3,6,114,0,1,13
1990,3,4,7,124,1,0,5
1990,3,5,1,119,0,0,3
1990,3,6,2,125,4,0,23
1990,3,7,3,129,2,0,38
1990,3,8,4,128,0,0,43
1990,3,9,5,129,1,0,26
1990,3,10,6,114,1,0,19
1990,3,11,7,115,4,0,33
1990,3,12,1,123,1,0,28
1990,3,13,2,122,3,0,11
1990,3,14,3,125,1,0,41
1990,3,15,4,124,0,0,53
1990,3,16,5,122,0,2,67
1990,3,17,6,113,0,0,35
1990,3,18,7,121,0,1,18
1990,3,19,1,126,0,0,11
1990,3,20,2,130,0,0,6
1990,3,21,3,126,0,0,8
1990,3,22,4,127,0,0,4
1990,3,23,5,128,1,0,17
1990,3,24,6,113,1,0,20
1990,3,25,7,120,0,0,15
1990,3,26,1,130,0,0,11
1990,3,27,2,128,0,0,11
1990,3,28,3,132,0,0,25
1990,3,29,4,123,0,1,45
1990,3,30,5,124,2,1,55
1990,3,31,6,115,0,0,13
1990,4,1,7,117,0,0,21
1990,4,2,1,129,0,0,24
1990,4,3,2,126,0,0,11
1990,4,4,3,134,0,0,5
1990,4,5,4,128,0,0,15
1990,4,6,5,129,0,0,45
1990,4,7,6,117,0,0,12
1990,4,8,7,122,0,0,8
1990,4,9,1,132,0,0,11
1990,4,10,2,131,2,1,52
1990,4,11,3,130,0,0,26
1990,4,12,4,124,0,0,17
1990,4,13,5,128,0,0,8
1990,4,14,6,114,1,0,10
1990,4,15,7,125,1,0,12
1990,4,16,1,128,1,0,9
1990,4,17,2,128,0,0,18
1990,4,18,3,129,0,0,19
1990,4,19,4,130,0,0,26
1990,4,20,5,124,0,0,31
1990,4,21,6,118,0,1,13
1990,4,22,7,125,0,0,28
1990,4,23,1,128,0,0,13
1990,4,24,2,124,0,0,19
1990,4,25,3,128,1,0,30
1990,4,26,4,130,3,0,47
1990,4,27,5,125,0,0,41
1990,4,28,6,120,2,0,9
1990,4,29,7,120,0,0,14
1990,4,30,1,124,0,0,8
1990,5,1,2,126,0,1,18
1990,5,2,3,121,1,0,18
1990,5,3,4,128,3,0,42
1990,5,4,5,131,1,0,47
1990,5,5,6,115,0,1,29
1990,5,6,7,125,0,0,24
1990,5,7,1,129,1,0,3
1990,5,8,2,129,1,0,10
1990,5,9,3,128,1,0,17
1990,5,10,4,126,1,0,30
1990,5,11,5,129,0,0,29
1990,5,12,6,115,1,0,36
1990,5,13,7,129,0,1,23
1990,5,14,1,127,0,0,5
1990,5,15,2,130,0,0,8
1990,5,16,3,126,1,0,29
1990,5,17,4,125,0,1,44
1990,5,18,5,127,0,0,39
1990,5,19,6,117,0,0,9
1990,5,20,7,117,0,0,30
1990,5,21,1,129,0,1,22
1990,5,22,2,124,2,0,22
1990,5,23,3,126,0,0,7
1990,5,24,4,129,0,0,10
1990,5,25,5,129,0,0,18
1990,5,26,6,111,0,0,7
1990,5,27,7,114,0,1,14
1990,5,28,1,127,0,0,22
1990,5,29,2,128,1,0,19
1990,5,30,3,128,0,0,8
1990,5,31,4,123,2,0,29
1990,6,1,5,123,0,0,25
1990,6,2,6,114,0,0,17
1990,6,3,7,117,1,1,27
1990,6,4,1,122,0,0,10
1990,6,5,2,127,0,0,11
1990,6,6,3,124,0,0,21
1990,6,7,4,127,0,0,21
1990,6,8,5,121,0,0,32
1990,6,9,6,110,0,0,11
1990,6,10,7,118,0,0,18
1990,6,11,1,126,0,0,5
1990,6,12,2,125,1,0,11
1990,6,13,3,119,0,0,9
1990,6,14,4,121,0,0,23
1990,6,15,5,120,0,0,19
1990,6,16,6,112,0,0,8
1990,6,17,7,115,0,0,9
1990,6,18,1,125,0,0,20
1990,6,19,2,123,2,0,28
1990,6,20,3,120,2,0,11
1990,6,21,4,126,1,1,20
1990,6,22,5,115,0,0,30
1990,6,23,6,109,0,1,26
1990,6,24,7,115,1,0,16
1990,6,25,1,123,0,0,24
1990,6,26,2,124,0,0,19
1990,6,27,3,118,0,0,28
1990,6,28,4,124,0,0,23
1990,6,29,5,120,1,0,25
1990,6,30,6,111,0,0,12
1990,7,1,7,114,0,0,16
1990,7,2,1,121,0,0,15
1990,7,3,2,123,0,0,9
1990,7,4,3,120,0,0,5
1990,7,5,4,122,1,1,15
1990,7,6,5,122,1,0,8
1990,7,7,6,112,0,0,9
1990,7,8,7,115,0,1,17
1990,7,9,1,121,1,0,21
1990,7,10,2,119,0,0,15
1990,7,11,3,119,1,0,21
1990,7,12,4,122,1,0,35
1990,7,13,5,124,2,0,39
1990,7,14,6,114,1,0,28
1990,7,15,7,116,0,0,20
1990,7,16,1,125,0,2,20
1990,7,17,2,126,1,0,19
1990,7,18,3,120,0,0,27
1990,7,19,4,124,2,0,33
1990,7,20,5,117,0,0,28
1990,7,21,6,114,1,0,14
1990,7,22,7,115,0,0,21
1990,7,23,1,127,1,0,28
1990,7,24,2,127,0,0,25
1990,7,25,3,118,0,0,15
1990,7,26,4,120,0,0,17
1990,7,27,5,120,0,0,14
1990,7,28,6,111,0,0,4
1990,7,29,7,112,0,0,13
1990,7,30,1,116,0,0,25
1990,7,31,2,119,0,0,27
1990,8,1,3,128,0,0,36
1990,8,2,4,114,0,0,28
1990,8,3,5,127,1,0,23
1990,8,4,6,111,0,1,23
1990,8,5,7,117,0,0,26
1990,8,6,1,125,0,0,23
1990,8,7,2,123,1,0,27
1990,8,8,3,120,0,0,23
1990,8,9,4,124,0,0,34
1990,8,10,5,118,0,0,20
1990,8,11,6,112,0,0,24
1990,8,12,7,112,0,0,22
1990,8,13,1,126,0,0,22
1990,8,14,2,124,0,0,23
1990,8,15,3,126,0,0,20
1990,8,16,4,119,0,0,18
1990,8,17,5,118,0,0,22
1990,8,18,6,112,0,0,17
1990,8,19,7,113,1,0,16
1990,8,20,1,121,1,0,34
1990,8,21,2,124,1,0,25
1990,8,22,3,122,0,1,21
1990,8,23,4,122,1,0,33
1990,8,24,5,124,0,0,25
1990,8,25,6,107,0,0,11
1990,8,26,7,115,0,0,13
1990,8,27,1,124,0,0,13
1990,8,28,2,126,3,0,16
1990,8,29,3,122,1,0,13
1990,8,30,4,119,0,0,23
1990,8,31,5,123,0,0,28
1990,9,1,6,108,1,0,14
1990,9,2,7,106,0,0,9
1990,9,3,1,123,1,0,8
1990,9,4,2,123,0,3,15
1990,9,5,3,128,1,0,24
1990,9,6,4,129,0,0,13
1990,9,7,5,132,1,0,18
1990,9,8,6,120,0,0,12
1990,9,9,7,126,0,1,19
1990,9,10,1,129,0,0,24
1990,9,11,2,131,0,0,17
1990,9,12,3,134,2,0,26
1990,9,13,4,129,3,0,31
1990,9,14,5,132,1,0,38
1990,9,15,6,116,1,0,5
1990,9,16,7,124,1,0,16
1990,9,17,1,133,0,0,9
1990,9,18,2,134,0,0,9
1990,9,19,3,132,0,0,14
1990,9,20,4,131,0,0,21
1990,9,21,5,130,1,0,25
1990,9,22,6,118,0,3,24
1990,9,23,7,120,0,0,14
1990,9,24,1,129,1,0,5
1990,9,25,2,137,0,0,1
1990,9,26,3,134,0,0,12
1990,9,27,4,131,1,0,16
1990,9,28,5,130,2,0,18
1990,9,29,6,116,1,0,18
1990,9,30,7,123,0,0,10
1990,10,1,1,136,0,0,11
1990,10,2,2,133,0,0,6
1990,10,3,3,134,1,0,8
1990,10,4,4,131,0,0,38
1990,10,5,5,127,0,0,20
1990,10,6,6,120,0,1,4
1990,10,7,7,127,0,0,14
1990,10,8,1,130,3,0,23
1990,10,9,2,131,2,0,21
1990,10,10,3,128,0,0,33
1990,10,11,4,132,0,0,37
1990,10,12,5,124,0,0,27
1990,10,13,6,119,0,0,20
1990,10,14,7,127,1,0,20
1990,10,15,1,130,0,0,9
1990,10,16,2,134,0,0,12
1990,10,17,3,132,0,0,40
1990,10,18,4,128,1,0,30
1990,10,19,5,127,0,0,14
1990,10,20,6,119,0,0,10
1990,10,21,7,126,0,0,42
1990,10,22,1,131,1,0,52
1990,10,23,2,133,1,1,16
1990,10,24,3,129,0,0,35
1990,10,25,4,135,0,0,22
1990,10,26,5,130,0,0,18
1990,10,27,6,119,1,0,8
1990,10,28,7,123,2,0,9
1990,10,29,1,132,0,0,7
1990,10,30,2,135,1,0,7
1990,10,31,3,127,1,0,8
1990,11,1,4,122,1,0,13
1990,11,2,5,124,0,0,20
1990,11,3,6,113,0,0,10
1990,11,4,7,119,0,0,13
1990,11,5,1,129,0,0,22
1990,11,6,2,127,0,1,10
1990,11,7,3,121,0,0,22
1990,11,8,4,123,1,0,38
1990,11,9,5,121,1,0,60
1990,11,10,6,112,0,0,15
1990,11,11,7,121,1,0,8
1990,11,12,1,129,0,0,7
1990,11,13,2,129,0,0,14
1990,11,14,3,126,0,0,10
1990,11,15,4,129,0,0,14
1990,11,16,5,128,1,0,25
1990,11,17,6,112,0,0,9
1990,11,18,7,123,1,0,7
1990,11,19,1,127,0,0,5
1990,11,20,2,130,0,0,15
1990,11,21,3,124,0,0,13
1990,11,22,4,102,1,0,12
1990,11,23,5,100,0,0,3
1990,11,24,6,109,0,0,3
1990,11,25,7,121,0,1,16
1990,11,26,1,121,0,0,20
1990,11,27,2,124,2,0,29
1990,11,28,3,126,0,0,47
1990,11,29,4,126,0,0,26
1990,11,30,5,131,0,0,4
1990,12,1,6,118,1,0,6
1990,12,2,7,120,0,0,27
1990,12,3,1,125,1,0,36
1990,12,4,2,126,0,0,28
1990,12,5,3,127,1,0,12
1990,12,6,4,131,0,1,13
1990,12,7,5,120,0,0,44
1990,12,8,6,114,1,0,7
1990,12,9,7,120,0,0,7
1990,12,10,1,123,0,0,12
1990,12,11,2,132,1,0,8
1990,12,12,3,130,2,0,6
1990,12,13,4,128,4,1,21
1990,12,14,5,129,2,11,34
1990,12,15,6,112,3,2,26
1990,12,16,7,114,2,2,15
1990,12,17,1,128,0,0,23
1990,12,18,2,124,1,0,46
1990,12,19,3,125,0,0,38
1990,12,20,4,121,4,1,70
1990,12,21,5,127,4,2,81
1990,12,22,6,104,2,1,70
1990,12,23,7,104,3,2,49
1990,12,24,1,99,0,0,23
1990,12,25,2,101,1,0,9
1990,12,26,3,113,0,0,42
1990,12,27,4,116,5,2,45
1990,12,28,5,120,11,10,75
1990,12,29,6,109,5,0,53
1990,12,30,7,109,8,0,47
1990,12,31,1,103,2,0,18
1989,1,1,7,98,1,0,18
1989,1,2,1,104,6,1,28
1989,1,3,2,110,4,0,46
1989,1,4,3,109,0,0,11
1989,1,5,4,114,0,0,16
1989,1,6,5,112,2,0,31
1989,1,7,6,98,1,0,13
1989,1,8,7,106,1,0,26
1989,1,9,1,116,0,0,37
1989,1,10,2,118,1,1,43
1989,1,11,3,116,2,0,35
1989,1,12,4,115,0,2,45
1989,1,13,5,119,1,1,37
1989,1,14,6,104,0,0,30
1989,1,15,7,108,3,0,14
1989,1,16,1,117,0,0,15
1989,1,17,2,117,1,1,6
1989,1,18,3,116,1,0,16
1989,1,19,4,110,0,0,18
1989,1,20,5,117,0,1,31
1989,1,21,6,103,0,0,6
1989,1,22,7,111,0,0,3
1989,1,23,1,116,0,1,2
1989,1,24,2,116,0,1,5
1989,1,25,3,111,0,0,15
1989,1,26,4,120,0,0,35
1989,1,27,5,115,0,0,22
1989,1,28,6,106,4,0,22
1989,1,29,7,108,0,1,17
1989,1,30,1,118,1,0,22
1989,1,31,2,119,0,0,6
1989,2,1,3,112,0,0,10
1989,2,2,4,113,1,1,38
1989,2,3,5,112,2,1,66
1989,2,4,6,100,0,1,48
1989,2,5,7,103,2,0,49
1989,2,6,1,113,11,0,37
1989,2,7,2,116,4,0,29
1989,2,8,3,120,0,0,22
1989,2,9,4,113,0,0,19
1989,2,10,5,115,0,0,10
1989,2,11,6,108,0,0,10
1989,2,12,7,109,1,0,11
1989,2,13,1,108,0,0,15
1989,2,14,2,111,0,0,13
1989,2,15,3,116,1,0,31
1989,2,16,4,109,0,1,37
1989,2,17,5,109,0,0,47
1989,2,18,6,105,1,1,32
1989,2,19,7,109,0,0,13
1989,2,20,1,117,1,1,28
1989,2,21,2,115,1,1,45
1989,2,22,3,119,0,0,21
1989,2,23,4,116,0,0,19
1989,2,24,5,116,0,0,11
1989,2,25,6,103,3,0,3
1989,2,26,7,111,0,0,9
1989,2,27,1,115,0,0,24
1989,2,28,2,119,1,0,26
1989,3,1,3,110,0,1,26
1989,3,2,4,107,0,0,37
1989,3,3,5,112,2,0,36
1989,3,4,6,106,15,0,37
1989,3,5,7,101,11,0,46
1989,3,6,1,116,18,0,41
1989,3,7,2,118,10,0,33
1989,3,8,3,118,10,0,25
1989,3,9,4,117,10,0,11
1989,3,10,5,121,10,0,4
1989,3,11,6,108,11,0,6
1989,3,12,7,114,9,0,10
1989,3,13,1,120,10,0,6
1989,3,14,2,119,8,0,15
1989,3,15,3,120,9,1,15
1989,3,16,4,118,8,0,14
1989,3,17,5,119,10,0,19
1989,3,18,6,103,8,0,34
1989,3,19,7,107,7,0,18
1989,3,20,1,117,9,1,29
1989,3,21,2,105,1,2,50
1989,3,22,3,104,1,0,28
1989,3,23,4,110,1,0,18
1989,3,24,5,110,0,0,13
1989,3,25,6,96,0,0,7
1989,3,26,7,104,0,1,14
1989,3,27,1,107,0,0,9
1989,3,28,2,105,0,0,31
1989,3,29,3,109,0,1,35
1989,3,30,4,107,0,0,27
1989,3,31,5,106,0,0,27
1989,4,1,6,93,0,0,4
1989,4,2,7,103,0,0,14
1989,4,3,1,112,1,0,21
1989,4,4,2,104,1,0,30
1989,4,5,3,105,0,0,33
1989,4,6,4,106,0,0,14
1989,4,7,5,106,0,0,9
1989,4,8,6,94,0,0,17
1989,4,9,7,103,0,0,37
1989,4,10,1,105,0,0,24
1989,4,11,2,108,0,0,16
1989,4,12,3,111,0,0,22
1989,4,13,4,109,0,0,17
1989,4,14,5,109,0,0,29
1989,4,15,6,94,0,0,23
1989,4,16,7,101,1,0,5
1989,4,17,1,108,0,0,7
1989,4,18,2,110,0,0,11
1989,4,19,3,110,0,0,19
1989,4,20,4,110,0,0,7
1989,4,21,5,111,0,0,4
1989,4,22,6,99,0,0,7
1989,4,23,7,106,0,0,10
1989,4,24,1,110,0,0,3
1989,4,25,2,110,0,0,9
1989,4,26,3,110,0,0,7
1989,4,27,4,109,0,0,13
1989,4,28,5,107,0,0,23
1989,4,29,6,99,0,1,13
1989,4,30,7,104,0,0,16
1989,5,1,1,106,0,0,26
1989,5,2,2,108,0,0,18
1989,5,3,3,105,4,0,31
1989,5,4,4,107,1,4,45
1989,5,5,5,106,1,1,37
1989,5,6,6,97,0,0,19
1989,5,7,7,102,0,0,9
1989,5,8,1,108,0,0,5
1989,5,9,2,108,0,0,21
1989,5,10,3,103,0,0,25
1989,5,11,4,108,0,0,20
1989,5,12,5,107,0,0,10
1989,5,13,6,90,0,1,18
1989,5,14,7,105,1,0,17
1989,5,15,1,105,0,0,20
1989,5,16,2,103,4,0,30
1989,5,17,3,103,1,0,28
1989,5,18,4,101,1,1,47
1989,5,19,5,104,0,0,23
1989,5,20,6,93,0,0,19
1989,5,21,7,104,0,0,10
1989,5,22,1,110,0,0,5
1989,5,23,2,108,0,0,13
1989,5,24,3,105,0,0,10
1989,5,25,4,107,0,0,23
1989,5,26,5,103,0,0,9
1989,5,27,6,89,0,1,9
1989,5,28,7,101,0,0,2
1989,5,29,1,108,0,0,1
1989,5,30,2,103,0,0,8
1989,5,31,3,105,1,0,8
1989,6,1,4,100,1,0,24
1989,6,2,5,106,0,1,25
1989,6,3,6,97,0,0,22
1989,6,4,7,103,0,0,16
1989,6,5,1,107,2,1,30
1989,6,6,2,109,0,0,19
1989,6,7,3,106,3,0,39
1989,6,8,4,106,1,0,25
1989,6,9,5,110,0,1,27
1989,6,10,6,96,0,0,21
1989,6,11,7,100,0,0,8
1989,6,12,1,107,2,0,27
1989,6,13,2,105,3,0,34
1989,6,14,3,107,3,2,45
1989,6,15,4,111,0,0,50
1989,6,16,5,110,0,1,34
1989,6,17,6,97,0,0,10
1989,6,18,7,102,0,0,17
1989,6,19,1,111,0,1,12
1989,6,20,2,110,0,1,17
1989,6,21,3,110,0,1,33
1989,6,22,4,106,3,1,38
1989,6,23,5,103,2,0,32
1989,6,24,6,95,0,0,13
1989,6,25,7,95,0,0,20
1989,6,26,1,105,2,0,17
1989,6,27,2,109,2,1,25
1989,6,28,3,110,0,2,26
1989,6,29,4,96,0,1,21
1989,6,30,5,105,0,2,25
1989,7,1,6,96,0,1,17
1989,7,2,7,90,1,0,10
1989,7,3,1,97,0,0,14
1989,7,4,2,103,0,1,15
1989,7,5,3,109,1,1,20
1989,7,6,4,110,1,1,28
1989,7,7,5,116,0,0,22
1989,7,8,6,97,0,1,9
1989,7,9,7,105,0,1,12
1989,7,10,1,105,0,0,6
1989,7,11,2,113,1,0,12
1989,7,12,3,106,2,0,17
1989,7,13,4,109,0,0,17
1989,7,14,5,106,0,0,14
1989,7,15,6,96,0,0,11
1989,7,16,7,105,0,0,13
1989,7,17,1,110,0,0,9
1989,7,18,2,106,1,0,12
1989,7,19,3,108,0,0,33
1989,7,20,4,107,0,0,40
1989,7,21,5,106,0,0,33
1989,7,22,6,93,0,0,20
1989,7,23,7,102,1,1,26
1989,7,24,1,112,0,0,10
1989,7,25,2,110,0,0,22
1989,7,26,3,107,0,1,21
1989,7,27,4,109,1,0,19
1989,7,28,5,112,0,0,15
1989,7,29,6,100,0,0,11
1989,7,30,7,98,0,0,9
1989,7,31,1,103,1,0,25
1989,8,1,2,110,18,1,16
1989,8,2,3,112,0,0,16
1989,8,3,4,108,2,0,10
1989,8,4,5,113,0,0,19
1989,8,5,6,100,1,0,9
1989,8,6,7,101,0,0,18
1989,8,7,1,114,1,1,27
1989,8,8,2,114,0,0,20
1989,8,9,3,114,1,0,26
1989,8,10,4,110,0,0,18
1989,8,11,5,115,0,0,28
1989,8,12,6,97,0,0,22
1989,8,13,7,104,0,0,16
1989,8,14,1,117,0,0,22
1989,8,15,2,114,0,0,22
1989,8,16,3,114,0,0,20
1989,8,17,4,108,0,0,28
1989,8,18,5,109,0,0,19
1989,8,19,6,102,0,0,15
1989,8,20,7,104,0,0,19
1989,8,21,1,111,0,0,21
1989,8,22,2,112,1,0,12
1989,8,23,3,108,1,1,14
1989,8,24,4,105,0,0,18
1989,8,25,5,111,0,0,13
1989,8,26,6,99,0,0,8
1989,8,27,7,102,0,0,11
1989,8,28,1,110,1,0,11
