"Year","Month","Day","DayOfWeek","out_Flights","out_Cancelled","out_Diverted","out_Delayed","in_Flights","in_Cancelled","in_Diverted","in_Delayed","Fog","Mist","Rain","Hail","Thunder","Tornado","PRCP","TMAX","TMIN","AWND"
2004,1,3,6,131,1,0,16,130,0,0,35,1,1,0,0,0,0,0,25.6,17.2,3.7
2004,1,4,7,144,4,0,34,146,3,0,51,1,1,0,0,0,0,0,26.1,20,4.6
2004,1,5,1,154,1,1,67,152,2,0,77,0,1,1,0,0,0,3.6,21.1,6.1,5.6
2004,1,6,2,152,2,0,23,151,3,0,44,0,0,1,0,0,0,0.3,10,3.9,7.9
2004,1,7,3,148,2,0,7,149,1,0,11,0,0,0,0,0,0,0,9.4,1.7,4.6
2004,1,8,4,151,1,0,6,151,2,0,20,0,1,1,0,0,0,13.7,13.9,6.7,3.6
2004,1,9,5,151,1,0,16,151,0,0,28,0,1,1,0,0,0,7.9,15,6.7,5.9
2004,1,10,6,127,1,0,7,128,1,0,8,0,0,0,0,0,0,0,10,4.4,6.5
2004,1,11,7,141,1,0,8,140,0,0,13,0,0,0,0,0,0,0,11.7,1.1,2.5
2004,1,12,1,151,0,0,7,150,0,0,12,1,0,0,0,0,0,0,16.7,3.3,1.6
2004,1,13,2,148,2,0,12,148,2,0,14,1,1,0,0,0,0,0,18.9,6.7,1
2004,1,14,3,148,2,3,15,149,3,0,19,0,1,0,0,0,0,0,22.2,7.8,2.4
2004,1,15,4,151,1,0,17,151,0,1,33,0,1,0,0,0,0,0,16.7,10,2
2004,1,16,5,151,1,0,22,151,1,0,38,0,0,0,0,0,0,0,18.9,8.9,3.8
2004,1,17,6,124,2,0,14,125,2,0,24,0,1,1,0,1,0,23.4,20.6,15.6,4.8
2004,1,18,7,142,1,1,19,141,2,0,26,1,1,0,0,0,0,0,21.7,10,5
2004,1,19,1,151,0,0,10,150,0,0,14,0,1,1,0,0,0,0,11.1,2.8,6.1
2004,1,20,2,148,3,0,2,148,2,0,8,0,0,0,0,0,0,0,9.4,0.6,2.6
2004,1,21,3,148,0,0,6,149,0,0,11,0,0,0,0,0,0,0,13.9,1.7,1.6
2004,1,22,4,151,0,0,13,151,0,0,21,0,0,0,0,0,0,0,16.7,1.7,1.7
2004,1,23,5,151,1,0,2,151,1,0,11,0,1,0,0,0,0,0,17.8,3.9,1.7
2004,1,24,6,127,0,1,7,128,0,0,17,0,1,0,0,0,0,0,21.7,8.9,4.2
2004,1,25,7,142,3,0,19,141,5,0,28,1,1,1,0,1,0,9.9,21.7,13.9,4.9
2004,1,26,1,151,7,0,27,150,5,1,53,1,0,1,0,0,0,0,20,10.6,2.5
2004,1,27,2,148,8,0,28,148,6,0,45,0,0,0,0,0,0,0,13.9,2.8,6.9
2004,1,28,3,148,3,0,7,149,5,0,16,0,0,0,0,0,0,0,9.4,1.1,3.7
2004,1,29,4,151,2,0,17,151,0,0,23,0,0,0,0,0,0,0,15,0.6,2.1
2004,1,30,5,151,2,0,7,151,0,0,28,0,1,1,0,0,0,14.7,14.4,10.6,4.7
2004,1,31,6,127,1,0,14,128,1,0,22,0,0,1,0,0,0,2.8,11.7,7.8,5.5
2004,2,1,7,142,0,0,7,141,0,0,14,0,1,1,0,0,0,0,13.3,8.9,5.6
2004,2,2,1,151,4,0,29,150,4,0,41,1,1,1,0,0,0,1.5,17.2,8.3,3
2004,2,3,2,148,1,0,14,148,2,0,16,0,0,0,0,0,0,0,13.9,3.9,5.1
2004,2,4,3,148,3,2,24,149,2,1,31,0,1,1,0,1,0,30,18.3,6.7,6.3
2004,2,5,4,150,1,0,36,151,1,5,59,0,1,1,0,0,0,0,22.8,16.7,7.7
2004,2,6,5,150,3,0,52,151,1,0,81,0,1,1,0,1,0,7.6,16.7,6.1,6.2
2004,2,7,6,126,1,0,19,128,1,0,28,0,0,0,0,0,0,0,12.2,1.7,6.2
2004,2,8,7,141,0,0,11,141,0,0,17,0,0,0,0,0,0,0,7.2,1.7,4
2004,2,9,1,150,0,0,6,150,0,0,16,0,1,0,0,0,0,0,18.3,6.1,3.4
2004,2,10,2,147,0,0,19,148,0,0,36,0,1,1,0,0,0,21.3,14.4,12.2,3.3
2004,2,11,3,149,1,0,20,151,1,0,46,1,1,1,0,0,0,30,17.8,11.7,4.5
2004,2,12,4,152,1,0,37,153,0,0,59,0,1,1,0,1,0,5.1,13.9,8.3,6.2
2004,2,13,5,152,1,0,28,153,0,0,42,0,1,1,0,0,0,4.3,10.6,7.8,5.8
2004,2,14,6,129,3,0,23,133,4,0,43,0,1,1,0,0,0,15,11.1,5.6,5.4
2004,2,15,7,145,0,0,15,143,0,0,28,0,0,0,0,0,0,0,11.7,4.4,7.4
2004,2,16,1,152,0,0,12,153,0,0,19,0,1,0,0,0,0,0,12.8,3.3,2.7
2004,2,17,2,152,3,0,10,153,3,0,15,1,1,0,0,0,0,0,12.8,3.3,2.7
2004,2,18,3,152,1,1,13,153,1,0,15,0,0,0,0,0,0,0,14.4,2.8,1.7
2004,2,19,4,153,1,0,8,154,0,0,11,0,0,0,0,0,0,0,18.3,3.9,3.7
2004,2,20,5,153,0,0,14,154,0,0,26,0,1,0,0,0,0,0,23.9,8.9,4
2004,2,21,6,131,0,0,14,135,0,0,18,0,1,0,0,0,0,0,19.4,10.6,3.2
2004,2,22,7,146,0,0,11,144,0,0,15,0,0,0,0,0,0,0,21.1,8.9,3.7
2004,2,23,1,152,1,0,65,152,2,18,62,0,1,1,0,1,0,69.3,19.4,10.6,5.7
2004,2,24,2,149,0,0,38,150,2,0,60,1,1,1,0,1,0,8.9,16.7,12.8,4.3
2004,2,25,3,152,1,0,29,153,0,0,45,0,1,1,0,1,0,18.3,17.2,9.4,4.1
2004,2,26,4,152,1,1,29,153,1,0,31,0,1,1,0,0,0,0,10,7.2,5.7
2004,2,27,5,152,1,0,23,153,1,0,26,0,0,0,0,0,0,0,14.4,6.7,3.4
2004,2,28,6,131,0,3,9,135,0,0,12,0,1,0,0,0,0,0,17.8,5.6,3.7
2004,2,29,7,145,0,2,17,143,0,0,21,0,1,1,0,0,0,2.3,22.8,12.8,5.6
2004,3,1,1,153,1,1,11,153,2,0,17,0,1,1,0,0,0,0.8,23.3,16.1,5
2004,3,2,2,150,2,0,9,150,2,0,24,1,1,0,0,0,0,0,25.6,16.7,3.9
2004,3,3,3,152,0,0,9,152,0,0,17,0,1,1,0,0,0,0,25,19.4,4.2
2004,3,4,4,153,1,0,24,153,2,0,43,0,1,1,0,0,0,1.3,25,19.4,6.3
2004,3,5,5,153,2,0,45,153,2,0,64,0,1,1,0,0,0,0.5,24.4,21.7,7.7
2004,3,6,6,131,0,2,22,134,0,1,38,1,1,1,0,0,0,1.8,27.2,16.7,3.3
2004,3,7,7,146,0,0,13,143,0,0,22,0,1,0,0,0,0,0,25,13.9,2.8
2004,3,8,1,153,3,0,16,152,2,0,10,0,0,0,0,0,0,0,19.4,10.6,4.9
2004,3,9,2,149,0,3,10,150,1,0,9,0,0,0,0,0,0,0,23.9,8.3,5.8
2004,3,10,3,153,0,0,9,153,0,0,13,0,0,0,0,0,0,0,16.7,8.3,4.6
2004,3,11,4,153,0,0,21,153,0,0,28,1,0,0,0,0,0,0,18.9,5.6,1.7
2004,3,12,5,153,0,0,20,153,0,0,27,1,0,0,0,0,0,0,22.8,8.9,2.1
2004,3,13,6,130,0,2,9,133,0,0,18,0,1,0,0,0,0,0,22.8,10,3.3
2004,3,14,7,146,1,0,25,143,0,0,33,0,1,1,0,0,0,8.1,21.1,16.7,2.2
2004,3,15,1,153,0,0,15,152,0,1,22,1,1,0,0,0,0,0,21.7,16.1,2.1
2004,3,16,2,151,1,1,23,152,1,0,39,0,1,1,0,0,0,0,23.9,13.3,3.2
2004,3,17,3,152,0,0,21,153,1,0,29,0,0,0,0,0,0,0,22.8,11.1,3.4
2004,3,18,4,153,1,1,21,153,0,0,29,1,1,0,0,0,0,0,25,15.6,3.3
2004,3,19,5,153,2,0,17,153,2,0,22,1,1,0,0,0,0,0,25,13.9,2
2004,3,20,6,130,0,1,4,133,0,0,11,1,1,0,0,0,0,0,26.7,13.9,1.7
2004,3,21,7,146,0,0,17,143,0,0,19,0,1,0,0,0,0,0,23.3,13.3,5.2
2004,3,22,1,153,0,0,9,152,0,0,11,0,0,0,0,0,0,0,16.7,8.9,5.9
2004,3,23,2,151,1,0,8,152,0,0,15,0,0,0,0,0,0,0,20.6,10.6,3.9
2004,3,24,3,153,1,0,6,153,1,0,16,0,0,0,0,0,0,0,22.8,10,4.6
2004,3,25,4,153,1,0,10,153,1,0,17,0,0,0,0,0,0,0,24.4,17.2,5.3
2004,3,26,5,153,0,0,10,153,0,0,16,1,1,0,0,0,0,0,25,15.6,4.3
2004,3,27,6,130,0,0,9,133,0,0,6,1,1,1,0,0,0,0,25.6,16.1,3.8
2004,3,28,7,146,1,1,13,143,0,1,20,0,1,1,0,0,0,0.3,26.7,17.8,3.8
2004,3,29,1,153,0,0,16,152,0,0,15,1,1,1,0,1,0,15.5,26.1,16.7,2.1
2004,3,30,2,151,1,0,11,152,0,0,18,0,0,0,0,0,0,0,24.4,12.2,3.7
2004,3,31,3,153,0,1,15,153,0,0,22,0,0,0,0,0,0,0,22.8,10,5
2004,4,1,4,153,0,1,21,153,0,0,29,0,0,0,0,0,0,0,20,7.2,3
2004,4,2,5,153,0,0,22,153,0,0,31,0,1,0,0,0,0,0,21.7,13.3,2
2004,4,3,6,130,1,0,8,132,0,0,13,0,0,0,0,0,0,0,23.9,12.2,2.9
2004,4,4,7,144,0,0,14,142,0,0,20,1,1,0,0,0,0,0,24.4,11.1,2.2
2004,4,5,1,153,1,0,24,152,3,1,19,0,0,0,0,0,0,0,21.7,13.9,3.9
2004,4,6,2,149,3,0,18,150,3,1,16,0,1,1,0,1,0,23.1,25.6,12.8,2.8
2004,4,7,3,153,1,0,13,153,1,0,12,0,1,1,0,0,0,1.5,26.1,17.2,2.7
2004,4,8,4,153,1,0,29,153,2,0,40,0,1,0,0,0,0,0,25.6,18.3,4.1
2004,4,9,5,153,1,0,14,153,0,0,17,0,0,0,0,0,0,0,27.2,16.7,2.4
2004,4,10,6,127,1,0,11,129,0,0,16,1,1,0,0,0,0,0,27.8,15.6,2.5
2004,4,11,7,144,0,1,25,142,1,0,23,0,1,1,1,1,0,65.8,23.9,16.1,4.4
2004,4,12,1,153,0,1,35,152,2,0,63,0,1,1,0,0,0,0.5,18.9,11.1,5.5
2004,4,13,2,152,2,0,34,153,0,0,42,0,0,1,0,0,0,0,17.2,8.3,6.7
2004,4,14,3,153,0,0,14,153,0,0,10,0,0,0,0,0,0,0,21.1,7.2,3.8
2004,4,15,4,152,1,0,13,152,0,0,12,1,0,0,0,0,0,0,23.3,8.9,2.5
2004,4,16,5,152,0,0,11,152,0,0,14,1,1,0,0,0,0,0,23.9,11.7,2.5
2004,4,17,6,126,0,0,6,128,0,0,7,1,1,0,0,0,0,0,25,12.2,2.4
2004,4,18,7,143,0,0,16,141,1,0,13,1,1,0,0,0,0,0,26.1,13.9,3.5
2004,4,19,1,152,2,0,14,151,1,0,19,0,0,0,0,0,0,0,26.7,16.1,3.4
2004,4,20,2,148,0,0,9,149,0,0,17,0,0,0,0,0,0,0,25.6,16.1,3.8
2004,4,21,3,151,0,0,20,151,0,0,28,0,0,0,0,0,0,0,27.2,18.9,5.3
2004,4,22,4,153,0,0,12,153,0,0,26,0,0,0,0,0,0,0,28.3,20,5.7
2004,4,23,5,153,1,0,24,153,1,0,39,0,1,0,0,0,0,0,29.4,22.2,4.9
2004,4,24,6,126,1,0,20,129,0,0,22,1,1,1,0,1,0,0,28.9,21.7,5.1
2004,4,25,7,145,0,1,58,142,0,9,69,1,1,1,0,1,0,194.8,25,20,4.3
2004,4,26,1,153,0,0,29,153,0,0,27,0,1,1,0,0,0,0.3,25.6,19.4,4.2
2004,4,27,2,150,0,0,11,150,1,0,17,0,0,0,0,0,0,0,25.6,16.1,4.6
2004,4,28,3,152,1,0,13,152,0,0,18,0,1,0,0,0,0,0,26.1,14.4,3.8
2004,4,29,4,153,0,0,18,153,0,0,25,0,1,1,0,1,0,21.1,25,18.9,3.8
2004,4,30,5,153,0,0,43,153,0,1,44,0,1,1,0,1,0,69.1,20.6,18.3,3.8
2004,5,1,6,126,3,1,28,129,2,0,38,0,1,1,0,1,0,23.1,27.8,17.8,3.7
2004,5,2,7,147,0,0,27,144,0,0,48,0,1,1,0,0,0,0,20,15,5.1
2004,5,3,1,151,0,1,27,150,0,0,31,0,0,0,0,0,0,0,23.9,10.6,4.3
2004,5,4,2,148,1,0,31,148,1,0,19,0,0,0,0,0,0,0,24.4,11.7,2.6
2004,5,5,3,150,1,0,10,151,0,0,10,1,0,0,0,0,0,0,26.7,13.9,1.9
2004,5,6,4,152,0,0,5,152,1,0,12,1,1,0,0,0,0,0,27.8,15,2
2004,5,7,5,151,0,1,22,151,0,0,28,1,1,0,0,0,0,0,27.8,16.1,2.1
2004,5,8,6,124,0,1,4,125,0,0,11,1,1,1,0,0,0,0,30,20,1.7
2004,5,9,7,145,0,1,12,144,1,0,22,0,1,0,0,0,0,0,30,18.3,3
2004,5,10,1,151,2,1,16,150,1,0,27,0,1,1,0,1,0,2.3,28.3,21.7,3.7
2004,5,11,2,148,2,1,35,148,2,0,43,1,1,1,0,1,0,25.1,27.8,20,3.2
2004,5,12,3,150,0,1,34,151,1,2,36,1,1,1,0,1,1,74.4,28.3,18.9,5.8
2004,5,13,4,152,7,0,57,151,13,0,49,0,0,1,0,0,0,0.3,28.9,18.9,4.3
2004,5,14,5,151,4,0,50,150,1,0,54,0,1,1,0,0,0,0,28.9,22.8,5
2004,5,15,6,124,1,0,28,124,0,2,15,1,1,1,0,1,0,88.4,24.4,20.6,3.8
2004,5,16,7,145,1,0,16,143,2,0,22,0,0,1,0,0,0,0,28.9,21.1,3.7
2004,5,17,1,151,4,1,29,148,3,0,42,1,1,1,0,1,0,39.4,28.9,20,3.3
2004,5,18,2,150,1,1,51,149,2,0,47,1,1,1,0,1,0,2,28.3,20.6,2.6
2004,5,19,3,150,1,0,20,150,1,0,18,1,1,0,0,0,0,0,28.9,20.6,3
2004,5,20,4,152,0,2,19,151,0,0,21,1,1,0,0,0,0,0,29.4,20.6,2.1
2004,5,21,5,151,1,2,36,150,2,1,45,1,1,0,0,1,0,0,30.6,20.6,2.3
2004,5,22,6,124,1,0,10,124,0,0,18,0,1,0,0,0,0,0,29.4,21.7,3.4
2004,5,23,7,145,0,0,17,143,0,0,22,0,0,0,0,0,0,0,30.6,21.7,4.6
2004,5,24,1,151,0,0,17,149,0,0,19,0,0,0,0,0,0,0,30.6,23.3,4.2
2004,5,25,2,150,1,1,10,150,1,0,11,0,0,0,0,0,0,0,30,21.7,3.6
2004,5,26,3,151,0,1,18,150,0,0,29,0,0,0,0,0,0,0,30.6,21.7,4.4
2004,5,27,4,152,3,0,18,151,4,1,23,0,0,0,0,0,0,0,30.6,21.1,4.5
2004,5,28,5,151,1,0,19,150,0,0,29,0,0,0,0,0,0,0,30.6,22.2,4.3
2004,5,29,6,122,0,0,6,123,0,0,6,0,1,0,0,0,0,0,31.1,22.8,5.3
2004,5,30,7,132,4,0,11,132,3,0,22,0,1,0,0,0,0,0,31.7,26.1,7.2
2004,5,31,1,141,0,0,25,137,1,0,35,0,0,1,0,0,0,0,32.8,24.4,4.6
2004,6,1,2,148,0,1,20,148,1,1,37,0,0,1,0,1,0,0.3,31.1,22.8,4
2004,6,2,3,147,2,3,34,147,2,0,38,0,0,1,0,1,0,0.8,31.1,22.2,4.6
2004,6,3,4,150,1,1,29,150,0,0,28,0,1,1,0,1,0,49.3,31.1,21.1,3.4
2004,6,4,5,153,0,2,27,153,0,0,44,0,0,1,0,1,0,2.8,30,21.7,2
2004,6,5,6,121,0,0,28,121,0,0,26,0,1,1,0,1,0,4.3,29.4,21.1,2
2004,6,6,7,142,1,0,39,141,2,2,46,0,1,1,0,1,1,34,31.1,20.6,2.7
2004,6,7,1,148,0,1,21,148,0,0,26,0,0,0,0,1,0,0,32.2,21.1,3.3
2004,6,8,2,148,1,1,38,149,1,0,40,0,0,1,0,1,0,0.3,31.1,23.9,3
2004,6,9,3,146,2,1,31,146,3,0,35,1,0,0,0,0,0,0,33.3,23.9,3.2
2004,6,10,4,147,0,0,33,148,1,0,37,0,1,0,0,0,0,0,32.8,24.4,2.9
2004,6,11,5,146,0,0,22,147,0,2,30,0,1,1,0,1,0,40.6,33.3,23.9,2.4
2004,6,12,6,115,0,0,6,119,0,0,11,0,0,0,0,1,0,0,32.8,23.3,2.8
2004,6,13,7,139,0,1,43,137,2,1,54,0,1,1,0,1,0,45.2,31.7,22.8,2.3
2004,6,14,1,146,1,0,43,146,1,0,45,1,1,1,0,0,0,66.5,28.3,22.2,2.4
2004,6,15,2,142,2,0,42,144,1,0,56,0,1,1,0,0,0,0.5,31.7,22.2,4
2004,6,16,3,144,2,0,29,145,2,0,51,0,0,1,0,0,0,0,32.2,25.6,4.7
2004,6,17,4,147,2,1,33,148,4,0,44,1,1,0,0,0,0,0,33.9,24.4,1.8
2004,6,18,5,146,2,0,34,147,0,0,49,0,1,1,0,1,0,0.3,33.9,25,2.5
2004,6,19,6,121,0,1,22,124,0,0,33,0,1,1,0,0,0,0,31.7,25.6,2
2004,6,20,7,138,1,0,19,137,0,0,25,0,0,0,0,1,0,0,32.2,23.9,2.5
2004,6,21,1,145,2,1,36,146,2,1,47,0,1,1,1,1,1,12.7,31.7,22.8,1.3
2004,6,22,2,141,1,0,43,144,1,0,61,0,1,1,0,1,0,14,31.7,23.9,2.9
2004,6,23,3,143,0,0,33,145,0,0,40,0,1,1,0,1,0,2.8,31.1,23.9,2.8
2004,6,24,4,146,0,0,41,147,0,3,53,0,1,1,0,1,0,42.7,30.6,21.1,4.2
2004,6,25,5,144,0,2,66,147,0,0,83,0,1,1,0,1,0,7.6,28.9,21.7,3.3
2004,6,26,6,119,0,0,31,124,0,2,45,0,1,1,0,1,0,6.4,28.3,21.7,2.4
2004,6,27,7,138,0,0,31,137,0,1,45,0,0,1,0,1,0,0,32.2,23.9,3.7
2004,6,28,1,146,3,2,36,146,5,0,43,0,1,1,0,1,0,13.2,31.7,22.8,2.4
2004,6,29,2,140,1,0,35,144,0,0,43,0,0,1,0,1,0,0.8,31.1,22.8,1.2
2004,6,30,3,142,0,0,33,145,0,0,42,0,1,0,0,0,0,0,31.7,23.9,2.6
2004,7,1,4,148,0,0,25,148,0,1,47,0,1,1,0,1,0,0.5,31.1,24.4,2.2
2004,7,2,5,147,1,1,26,147,1,1,36,0,1,1,0,0,0,1,30,23.9,1.6
2004,7,3,6,120,0,0,17,123,0,0,23,0,0,1,0,1,0,10.2,32.2,23.3,2.2
2004,7,4,7,120,0,0,7,115,0,0,7,0,0,1,0,1,0,1.3,32.8,23.3,1.6
2004,7,5,1,140,0,0,14,140,0,1,20,0,0,0,0,1,0,0,32.8,23.9,2
2004,7,6,2,147,0,0,25,147,0,0,31,0,0,1,0,1,0,0,32.8,24.4,1.8
2004,7,7,3,146,2,0,37,146,2,1,37,0,1,1,0,1,0,22.4,31.7,22.2,2
2004,7,8,4,149,2,0,15,149,1,0,20,1,0,1,0,1,0,0,28.9,22.2,1.9
2004,7,9,5,148,0,0,18,148,0,0,31,0,1,1,0,0,0,3,30.6,22.8,2.5
2004,7,10,6,121,0,1,12,124,0,1,17,0,0,1,0,1,0,3.6,31.1,22.8,1.4
2004,7,11,7,141,0,0,22,137,0,0,25,1,1,1,0,1,0,0,32.2,22.8,1.4
2004,7,12,1,147,2,1,28,146,2,0,39,0,0,1,0,1,0,0.8,33.3,22.8,2.1
2004,7,13,2,143,1,1,15,144,1,0,25,0,0,0,0,0,0,0,34.4,22.8,2.4
2004,7,14,3,145,1,1,33,145,4,0,40,0,1,0,0,0,0,0,33.9,25,2.3
2004,7,15,4,148,2,0,24,148,0,1,26,0,1,1,0,1,0,0,35,24.4,2.6
2004,7,16,5,147,0,0,32,147,0,0,38,0,1,1,0,1,0,4.1,32.8,23.3,3.9
2004,7,17,6,120,0,0,10,124,0,1,20,0,0,1,0,1,0,0,32.8,25,4.4
2004,7,18,7,141,0,1,23,137,0,0,33,0,1,1,0,1,0,17.5,32.2,22.8,3.7
2004,7,19,1,147,0,0,19,146,0,0,23,0,1,0,0,0,0,0,32.2,24.4,2.7
2004,7,20,2,143,1,0,10,144,1,0,15,0,1,0,0,0,0,0,32.2,22.8,2.3
2004,7,21,3,145,0,1,14,145,0,0,22,0,1,0,0,0,0,0,31.7,23.3,2.2
2004,7,22,4,148,0,0,32,148,0,0,33,0,1,1,0,1,0,11.4,33.9,24.4,1.4
2004,7,23,5,147,0,0,26,147,0,0,35,0,0,0,0,0,0,0,33.9,25,2.7
2004,7,24,6,120,0,0,10,124,0,0,9,0,1,0,0,0,0,0,34.4,24.4,2.2
2004,7,25,7,141,1,0,29,137,1,0,31,1,1,0,0,1,0,0,34.4,24.4,2.8
2004,7,26,1,147,0,0,30,146,0,0,28,0,1,1,0,1,0,23.1,31.7,22.8,2.9
2004,7,27,2,143,1,0,10,144,1,0,22,0,1,0,0,0,0,0,31.1,23.3,4.1
2004,7,28,3,145,4,2,24,145,4,0,33,0,1,0,0,0,0,0,31.7,24.4,2.2
2004,7,29,4,148,0,0,30,148,1,0,33,0,1,0,0,0,0,0,33.3,23.9,1.7
2004,7,30,5,147,0,0,20,147,0,0,27,0,1,1,0,0,0,0,32.8,23.9,1.3
2004,7,31,6,120,0,0,16,124,0,1,26,0,0,1,0,1,0,0,33.3,25,1.4
2004,8,1,7,142,3,0,48,138,3,0,59,0,0,1,0,1,0,0,35,25.6,2.3
2004,8,2,1,148,3,0,31,147,2,0,38,0,1,1,0,1,0,47.5,33.9,22.8,2.2
2004,8,3,2,144,1,0,8,145,1,0,24,0,1,0,0,0,0,0,32.8,23.3,2.2
2004,8,4,3,146,2,0,14,146,2,0,27,0,1,0,0,0,0,0,33.9,24.4,2.1
2004,8,5,4,149,2,0,31,149,2,1,41,1,1,1,0,1,0,10.2,33.9,24.4,3.3
2004,8,6,5,148,0,0,17,148,0,0,23,0,1,0,0,0,0,0,31.1,24.4,5.2
2004,8,7,6,123,0,0,10,127,0,0,13,0,0,0,0,0,0,0,31.1,23.9,4.2
2004,8,8,7,142,1,0,14,138,1,0,15,0,0,0,0,0,0,0,31.1,26.1,4.6
2004,8,9,1,148,2,0,12,147,1,2,16,0,1,1,0,1,0,3,31.7,25.6,2.9
2004,8,10,2,144,0,0,5,144,0,0,16,0,1,0,0,0,0,0,32.8,23.9,2.8
2004,8,11,3,146,3,5,30,144,3,0,34,0,1,1,0,1,0,3,31.7,24.4,2.5
2004,8,12,4,148,3,1,27,148,0,0,47,0,1,0,0,0,0,0,26.7,22.8,4.9
2004,8,13,5,147,6,5,13,147,9,0,19,0,0,0,0,0,0,0,26.7,20,7.4
2004,8,14,6,122,6,3,8,126,10,0,11,0,0,0,0,0,0,0,26.1,19.4,5.7
2004,8,15,7,140,0,0,24,137,1,0,27,0,0,0,0,0,0,0,27.8,20.6,4.8
2004,8,16,1,147,1,0,20,146,1,0,19,0,1,0,0,0,0,0,30.6,20,3.1
2004,8,17,2,143,0,0,9,144,0,0,11,0,1,0,0,0,0,0,31.1,20.6,2.7
2004,8,18,3,145,0,0,17,145,0,0,19,1,1,0,0,0,0,0,31.7,21.1,1.7
2004,8,19,4,148,4,3,33,148,5,0,38,1,1,1,0,1,0,2.3,32.8,23.9,3
2004,8,20,5,145,0,0,31,147,1,1,42,0,0,1,0,1,0,3.8,33.3,24.4,3.6
2004,8,21,6,120,1,1,20,126,0,0,23,0,1,1,0,1,0,2.3,33.9,23.3,3.3
2004,8,22,7,139,0,1,26,137,1,0,27,0,0,1,0,1,0,0.8,32.2,24.4,2.3
2004,8,23,1,145,0,0,10,146,0,0,15,0,0,1,0,1,0,2.5,33.3,24.4,1.8
2004,8,24,2,141,3,0,22,143,1,2,22,0,0,1,0,1,0,0,32.8,25,3
2004,8,25,3,142,3,0,15,145,2,1,19,0,0,1,0,1,0,3.3,33.3,25.6,1.8
2004,8,26,4,146,0,1,14,148,0,0,13,0,0,0,0,0,0,0,33.9,25,2.5
2004,8,27,5,145,0,0,14,147,1,0,17,0,0,1,0,1,0,3.8,32.8,25,1.8
2004,8,28,6,120,2,0,16,126,2,0,24,0,0,0,0,1,0,0,31.7,24.4,2.4
2004,8,29,7,139,0,0,15,137,0,0,23,0,1,1,0,1,0,4.8,31.1,23.3,1.3
2004,8,30,1,145,0,0,11,146,2,0,10,0,1,1,0,1,0,7.9,30.6,22.2,1.3
2004,8,31,2,141,0,0,10,143,0,0,16,0,0,0,0,0,0,0,31.1,22.8,2.2
2004,9,1,3,145,1,1,11,146,1,0,18,0,1,1,0,0,0,0,31.7,23.9,2.1
2004,9,2,4,149,0,0,29,149,0,0,27,1,1,1,0,1,0,11.7,31.7,22.8,1.9
2004,9,3,5,148,11,0,12,148,10,0,24,1,1,1,0,1,0,9.9,30,22.8,2.1
2004,9,4,6,117,12,0,4,120,11,0,5,0,0,1,0,1,0,0,32.8,23.9,2.7
2004,9,5,7,122,13,0,8,121,12,0,6,0,0,0,0,0,0,0,31.7,25,3.5
2004,9,6,1,141,16,0,16,139,14,0,19,0,0,0,0,0,0,0,33.3,25,5.3
2004,9,7,2,146,2,0,20,147,2,1,29,0,0,0,0,0,0,0,33.3,25.6,5.2
2004,9,8,3,148,0,0,13,148,0,0,16,0,0,0,0,0,0,0,31.1,22.8,3.3
2004,9,9,4,154,0,0,10,154,0,0,13,0,1,0,0,0,0,0,32.8,23.3,3.4
2004,9,10,5,153,0,0,12,153,0,0,13,0,1,0,0,0,0,0,32.8,23.3,2.9
2004,9,11,6,125,0,0,3,129,0,0,6,0,1,0,0,0,0,0,31.7,22.8,3.3
2004,9,12,7,149,0,0,7,145,0,1,9,0,0,1,0,0,0,0.5,31.1,24.4,2.7
2004,9,13,1,153,2,1,3,153,0,0,9,0,0,1,0,0,0,2.5,30.6,23.9,3.8
2004,9,14,2,148,0,4,54,148,16,0,15,0,0,0,0,0,0,0,30.6,25.6,5.3
2004,9,15,3,149,143,0,0,149,116,32,0,0,1,1,0,0,0,0,28.3,25,10.1
2004,9,16,4,155,121,1,4,155,85,15,3,0,0,0,0,0,0,0,32.2,24.4,6.1
2004,9,17,5,154,11,0,19,154,0,0,28,1,1,0,0,0,0,0,34.4,22.8,1.8
2004,9,18,6,119,1,0,8,122,1,0,11,0,0,0,0,0,0,0,32.2,25,3.6
2004,9,19,7,149,2,0,9,146,2,0,12,0,0,0,0,0,0,0,28.9,21.7,3.3
2004,9,20,1,153,0,1,6,153,0,0,11,0,0,0,0,0,0,0,29.4,22.2,3.6
2004,9,21,2,148,0,0,1,148,0,0,2,0,0,0,0,0,0,0,28.3,22.2,4.4
2004,9,22,3,149,1,0,6,149,1,0,10,0,1,1,0,0,0,6.4,27.2,22.8,5.6
2004,9,23,4,155,0,0,5,155,0,0,12,0,0,1,0,0,0,1.8,28.9,23.3,5.3
2004,9,24,5,154,0,0,7,154,0,0,14,0,1,0,0,0,0,0,30.6,22.2,2.6
2004,9,25,6,119,8,0,2,122,6,0,5,1,1,0,0,0,0,0,30.6,21.1,2.7
2004,9,26,7,149,12,3,8,146,17,0,11,0,1,0,0,0,0,0,30.6,22.8,5.2
2004,9,27,1,153,5,1,12,153,10,0,12,0,1,0,0,0,0,0,30.6,21.1,3.8
2004,9,28,2,148,8,0,13,148,6,0,18,0,0,0,0,0,0,0,31.1,20.6,3.2
2004,9,29,3,149,1,1,7,148,0,0,19,0,1,0,0,0,0,0,30,21.7,2.4
